arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [5, 5, 7, 3, 5, 5, 3, 7, 3, 5, 5, 3, 3, 5, 3, 3, 7, 3, 7, 5], 'e': [3, 3, 3, 3, 4, 3, 6, 6, 4, 4, 4, 4, 3, 4, 3, 4, 4, 6, 4, 6], 'd': [4, 4, 3, 2, 4], 'r': [208]}",14.81,45.42
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 3, 3, 3, 5, 3, 5, 7, 3, 5, 3, 5, 5, 5, 5, 5], 'e': [6, 3, 4, 4, 6, 4, 4, 3, 4, 6, 4, 6, 3, 4, 4, 3, 6, 6, 3, 3], 'd': [4, 3, 3, 4, 2], 'r': [192]}",14.06,43.54
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 5, 3, 7, 5, 3, 3, 7], 'e': [4, 4, 3, 4, 3, 3, 6, 3, 6, 3, 4, 3, 3, 6, 6, 4, 6, 4, 3, 4], 'd': [4, 4, 4, 2, 3], 'r': [160]}",15.49,38.16
"{'wid': None, 'ks': [7, 7, 7, 5, 3, 5, 3, 7, 5, 7, 7, 7, 7, 7, 3, 5, 5, 3, 7, 3], 'e': [6, 4, 4, 4, 4, 6, 6, 3, 4, 3, 6, 3, 6, 4, 6, 4, 6, 6, 6, 4], 'd': [4, 4, 2, 3, 2], 'r': [192]}",14.24,45.71
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 5, 7, 3, 5, 5, 5, 5, 5, 3, 3, 7, 5, 7, 7, 5], 'e': [3, 3, 4, 3, 4, 3, 6, 4, 6, 3, 6, 6, 4, 6, 3, 3, 3, 3, 4, 4], 'd': [3, 2, 2, 3, 2], 'r': [224]}",13.39,39.21
"{'wid': None, 'ks': [3, 5, 3, 3, 3, 7, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 7, 7, 5, 7], 'e': [3, 3, 3, 4, 3, 4, 6, 3, 6, 6, 3, 4, 6, 4, 4, 4, 3, 6, 4, 4], 'd': [4, 2, 2, 2, 4], 'r': [192]}",12.73,42.29
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 7, 5, 7, 5, 7, 3, 5, 5, 7, 3, 3, 7, 3, 3, 3], 'e': [4, 3, 4, 6, 3, 3, 6, 6, 4, 3, 3, 3, 4, 3, 3, 4, 6, 6, 4, 4], 'd': [4, 4, 3, 2, 4], 'r': [160]}",14.92,38.13
"{'wid': None, 'ks': [3, 7, 3, 7, 5, 7, 3, 7, 5, 7, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [6, 3, 4, 6, 4, 6, 6, 6, 3, 3, 6, 6, 4, 3, 3, 6, 4, 6, 4, 3], 'd': [2, 3, 4, 3, 2], 'r': [176]}",12.73,35.17
"{'wid': None, 'ks': [5, 7, 3, 5, 7, 3, 3, 7, 7, 7, 5, 3, 3, 7, 7, 3, 5, 5, 3, 5], 'e': [4, 4, 4, 3, 4, 4, 6, 4, 3, 4, 4, 6, 6, 3, 6, 4, 4, 4, 3, 4], 'd': [2, 3, 2, 4, 4], 'r': [176]}",16.03,40.01
"{'wid': None, 'ks': [3, 7, 5, 5, 7, 3, 5, 7, 7, 3, 7, 7, 7, 7, 5, 5, 5, 3, 7, 3], 'e': [4, 6, 3, 3, 6, 6, 4, 6, 4, 6, 6, 4, 4, 6, 3, 4, 6, 4, 4, 4], 'd': [2, 2, 3, 3, 4], 'r': [208]}",13.59,44.46
"{'wid': None, 'ks': [3, 7, 5, 5, 7, 3, 5, 7, 3, 3, 5, 3, 7, 5, 3, 7, 5, 5, 7, 5], 'e': [3, 4, 4, 6, 4, 3, 6, 3, 3, 3, 4, 6, 6, 3, 3, 3, 4, 3, 6, 3], 'd': [4, 2, 3, 3, 4], 'r': [224]}",14.35,47.93
"{'wid': None, 'ks': [7, 5, 7, 7, 5, 7, 3, 7, 5, 7, 3, 5, 7, 3, 3, 7, 3, 5, 5, 3], 'e': [3, 4, 6, 3, 6, 4, 3, 3, 6, 3, 3, 6, 4, 6, 3, 3, 4, 6, 4, 4], 'd': [2, 4, 2, 3, 3], 'r': [208]}",16.37,43.4
"{'wid': None, 'ks': [5, 7, 7, 7, 5, 7, 7, 3, 7, 7, 7, 5, 7, 7, 7, 3, 3, 5, 3, 7], 'e': [4, 3, 3, 6, 4, 3, 3, 4, 3, 6, 3, 4, 4, 6, 4, 3, 6, 4, 3, 4], 'd': [2, 4, 4, 4, 3], 'r': [208]}",19.94,52.68
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 3, 3, 3, 7, 5, 7, 7, 3, 3, 3, 7, 3, 7, 5, 7], 'e': [4, 6, 3, 6, 6, 6, 3, 4, 4, 6, 4, 3, 6, 4, 6, 6, 6, 4, 4, 6], 'd': [2, 2, 2, 4, 4], 'r': [176]}",13.73,40.04
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 7, 7, 3, 3, 7, 7, 7, 7, 5, 7, 5, 3, 7, 7], 'e': [3, 3, 6, 6, 3, 3, 6, 3, 6, 3, 6, 4, 3, 4, 4, 6, 3, 6, 4, 3], 'd': [2, 3, 4, 3, 2], 'r': [224]}",13.15,41.75
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 3, 7, 3, 5, 3, 5, 3, 3, 5, 7, 3, 5, 3, 7, 7], 'e': [4, 6, 6, 6, 6, 4, 3, 3, 3, 4, 3, 3, 3, 3, 6, 4, 3, 6, 6, 6], 'd': [3, 2, 2, 4, 2], 'r': [224]}",15.71,48.96
"{'wid': None, 'ks': [7, 3, 7, 7, 3, 7, 7, 5, 3, 3, 5, 7, 7, 3, 5, 7, 7, 7, 3, 5], 'e': [4, 3, 3, 3, 4, 4, 3, 4, 4, 6, 3, 6, 6, 3, 4, 4, 6, 4, 6, 4], 'd': [3, 2, 2, 4, 4], 'r': [160]}",24.0,47.61
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 3, 3, 5, 7, 5, 5, 5, 3, 7, 5, 7, 3, 3], 'e': [4, 6, 4, 6, 6, 6, 6, 3, 6, 6, 3, 6, 4, 4, 3, 6, 6, 3, 6, 4], 'd': [4, 3, 3, 2, 2], 'r': [192]}",14.69,41.91
"{'wid': None, 'ks': [5, 5, 7, 3, 5, 5, 7, 3, 3, 5, 5, 7, 3, 5, 7, 3, 3, 7, 3, 3], 'e': [4, 4, 3, 3, 4, 4, 6, 6, 4, 4, 6, 6, 4, 3, 3, 3, 4, 3, 6, 3], 'd': [2, 4, 3, 3, 4], 'r': [192]}",15.19,42.66
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 7, 7, 5, 5, 5, 5, 7, 5, 7, 7, 3, 7, 7, 3, 5], 'e': [3, 6, 6, 3, 6, 4, 3, 3, 6, 4, 3, 6, 4, 6, 4, 6, 3, 4, 3, 6], 'd': [4, 4, 2, 4, 4], 'r': [176]}",21.6,54.26
"{'wid': None, 'ks': [5, 7, 5, 3, 5, 5, 3, 7, 5, 7, 5, 3, 5, 3, 5, 3, 5, 5, 7, 3], 'e': [3, 6, 3, 4, 6, 6, 3, 3, 4, 3, 6, 3, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 4, 3, 4, 2], 'r': [224]}",16.18,49.6
"{'wid': None, 'ks': [3, 7, 3, 7, 5, 5, 7, 3, 5, 3, 3, 5, 7, 7, 7, 3, 3, 3, 5, 3], 'e': [6, 6, 3, 4, 3, 4, 4, 3, 3, 6, 4, 3, 6, 6, 3, 3, 6, 4, 6, 3], 'd': [3, 4, 4, 3, 4], 'r': [224]}",16.37,55.11
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 5, 7, 7, 7, 5, 7, 5, 5, 7, 3, 3, 7, 7, 7, 7], 'e': [3, 6, 3, 3, 6, 6, 3, 4, 3, 6, 3, 3, 4, 4, 6, 6, 6, 4, 6, 3], 'd': [2, 2, 3, 4, 2], 'r': [224]}",15.18,45.7
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 7, 3, 7, 5, 7, 7, 7, 5, 5, 5, 7, 7, 7, 5, 3], 'e': [4, 6, 3, 3, 3, 4, 3, 3, 3, 4, 3, 6, 3, 4, 4, 3, 4, 4, 6, 3], 'd': [3, 4, 2, 2, 3], 'r': [176]}",12.76,35.63
"{'wid': None, 'ks': [7, 7, 5, 3, 5, 7, 3, 7, 5, 7, 3, 5, 7, 7, 5, 5, 3, 3, 5, 7], 'e': [6, 6, 3, 3, 4, 6, 4, 3, 6, 3, 3, 4, 4, 4, 4, 3, 4, 4, 3, 4], 'd': [4, 3, 4, 3, 2], 'r': [208]}",17.67,54.68
"{'wid': None, 'ks': [7, 5, 5, 5, 7, 5, 3, 5, 3, 5, 3, 3, 3, 5, 5, 7, 5, 3, 7, 7], 'e': [6, 4, 6, 3, 6, 6, 4, 4, 4, 6, 6, 4, 3, 3, 6, 3, 4, 3, 6, 4], 'd': [4, 3, 2, 3, 3], 'r': [160]}",13.42,37.03
"{'wid': None, 'ks': [5, 5, 7, 5, 3, 7, 3, 7, 7, 7, 3, 7, 5, 5, 5, 3, 7, 5, 5, 3], 'e': [6, 6, 3, 4, 6, 4, 3, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4], 'd': [3, 4, 4, 2, 4], 'r': [160]}",15.85,38.8
"{'wid': None, 'ks': [3, 7, 7, 5, 3, 7, 3, 5, 5, 5, 7, 5, 3, 7, 7, 3, 5, 7, 3, 5], 'e': [6, 3, 6, 4, 4, 6, 6, 6, 4, 4, 6, 6, 3, 3, 3, 4, 4, 6, 4, 4], 'd': [4, 2, 2, 2, 2], 'r': [192]}",14.07,40.56
"{'wid': None, 'ks': [3, 5, 7, 5, 5, 5, 5, 5, 3, 3, 7, 7, 3, 3, 7, 5, 5, 5, 7, 3], 'e': [3, 6, 6, 4, 6, 3, 4, 3, 4, 4, 6, 3, 3, 6, 3, 4, 6, 3, 6, 4], 'd': [3, 2, 4, 2, 2], 'r': [160]}",11.9,30.76
"{'wid': None, 'ks': [7, 7, 3, 7, 3, 3, 7, 7, 3, 7, 7, 3, 7, 5, 7, 5, 5, 5, 5, 3], 'e': [3, 3, 3, 3, 4, 4, 3, 3, 4, 6, 3, 4, 6, 4, 6, 6, 6, 4, 4, 3], 'd': [2, 3, 2, 2, 2], 'r': [176]}",12.05,33.2
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 3, 5, 7, 5, 7, 3, 7, 5, 3, 7, 3, 5, 3, 5, 5], 'e': [6, 6, 6, 6, 4, 3, 4, 6, 4, 3, 3, 3, 4, 4, 3, 6, 6, 3, 6, 3], 'd': [3, 3, 4, 4, 3], 'r': [208]}",15.22,50.7
"{'wid': None, 'ks': [7, 7, 7, 5, 3, 7, 3, 5, 3, 7, 5, 7, 3, 3, 3, 7, 7, 7, 3, 3], 'e': [3, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 3, 3, 4, 6, 4, 6, 3, 4, 3], 'd': [2, 2, 3, 2, 4], 'r': [160]}",12.34,28.91
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 3, 5, 7, 5, 7, 7, 5, 3, 7, 3, 5, 7, 7, 3, 5], 'e': [6, 3, 3, 4, 4, 6, 3, 6, 4, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 2, 2, 3, 4], 'r': [176]}",16.33,43.95
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 7, 3, 7, 5, 7, 3, 3, 3, 3, 5, 5, 5, 7, 3, 7], 'e': [4, 3, 6, 6, 3, 3, 6, 4, 6, 3, 3, 3, 3, 4, 4, 3, 4, 6, 4, 4], 'd': [4, 4, 3, 3, 4], 'r': [192]}",16.08,46.51
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 3, 7, 5, 7, 3, 5, 7, 7, 3, 3, 5, 7, 5, 5, 3], 'e': [4, 4, 3, 3, 4, 3, 3, 6, 6, 3, 6, 4, 6, 6, 4, 4, 4, 3, 6, 6], 'd': [2, 3, 4, 3, 2], 'r': [208]}",15.58,42.53
"{'wid': None, 'ks': [7, 7, 3, 5, 3, 3, 5, 5, 5, 5, 7, 3, 7, 3, 3, 5, 5, 5, 5, 7], 'e': [6, 3, 3, 6, 3, 6, 3, 6, 6, 3, 4, 4, 4, 3, 3, 3, 3, 6, 4, 4], 'd': [3, 3, 3, 3, 4], 'r': [224]}",16.05,53.65
"{'wid': None, 'ks': [3, 7, 7, 3, 3, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 7, 3, 7, 3], 'e': [6, 3, 4, 4, 6, 6, 6, 3, 3, 6, 4, 4, 4, 6, 6, 6, 6, 6, 4, 3], 'd': [2, 3, 4, 3, 2], 'r': [192]}",12.91,40.55
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 3, 3, 5, 5, 5, 3, 3, 5, 7, 5, 3, 3, 3, 5, 3], 'e': [4, 4, 3, 6, 3, 4, 4, 3, 6, 3, 4, 3, 3, 3, 6, 6, 6, 3, 4, 6], 'd': [3, 2, 2, 4, 4], 'r': [208]}",17.89,48.53
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [4, 4, 4, 3, 3, 4, 6, 4, 6, 3, 3, 4, 6, 3, 4, 6, 3, 4, 4, 6], 'd': [4, 3, 4, 2, 3], 'r': [160]}",14.16,37.64
"{'wid': None, 'ks': [7, 3, 3, 7, 7, 5, 5, 5, 7, 5, 3, 7, 5, 7, 7, 3, 5, 5, 5, 3], 'e': [6, 3, 4, 6, 4, 6, 6, 3, 6, 6, 6, 3, 4, 4, 4, 4, 4, 3, 6, 4], 'd': [4, 2, 4, 4, 4], 'r': [192]}",16.01,49.06
"{'wid': None, 'ks': [7, 5, 7, 3, 7, 3, 7, 3, 7, 5, 5, 5, 3, 5, 7, 5, 5, 3, 5, 7], 'e': [6, 3, 6, 6, 4, 3, 4, 3, 6, 3, 4, 3, 6, 4, 6, 3, 3, 6, 3, 6], 'd': [3, 4, 3, 3, 4], 'r': [192]}",15.72,51.11
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 7, 3, 7, 3, 5, 7, 5, 3, 5, 7, 3, 7, 7, 3, 5], 'e': [3, 3, 4, 3, 4, 3, 3, 4, 3, 6, 3, 4, 4, 3, 4, 6, 4, 3, 6, 6], 'd': [3, 2, 3, 3, 4], 'r': [208]}",14.85,44.32
"{'wid': None, 'ks': [5, 3, 5, 3, 7, 7, 3, 5, 7, 5, 3, 5, 7, 7, 7, 5, 3, 5, 3, 3], 'e': [4, 3, 3, 3, 6, 3, 4, 3, 6, 4, 6, 4, 4, 6, 6, 4, 6, 3, 3, 4], 'd': [4, 2, 2, 4, 4], 'r': [160]}",18.18,41.35
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 7, 7, 3, 7, 3, 3, 7, 5, 3, 3, 3, 7, 5, 3, 7], 'e': [6, 6, 4, 6, 3, 3, 4, 6, 6, 6, 6, 6, 3, 3, 6, 4, 3, 3, 6, 3], 'd': [2, 2, 4, 4, 2], 'r': [208]}",12.87,43.18
"{'wid': None, 'ks': [5, 5, 5, 3, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 3, 3, 5, 3, 3, 7], 'e': [4, 4, 6, 6, 4, 6, 4, 3, 6, 6, 4, 4, 4, 3, 4, 6, 6, 3, 3, 6], 'd': [4, 4, 3, 4, 2], 'r': [176]}",15.58,44.52
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 5, 7, 3, 3, 5, 3, 5, 3, 3, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 3, 4, 3, 6, 6, 6, 4, 3, 6, 6, 3, 4, 3, 4, 3, 4, 6, 6], 'd': [3, 3, 3, 4, 4], 'r': [176]}",19.16,47.15
"{'wid': None, 'ks': [5, 7, 3, 7, 7, 5, 5, 7, 7, 7, 7, 5, 5, 5, 3, 3, 7, 5, 7, 5], 'e': [4, 3, 4, 4, 6, 6, 6, 4, 6, 4, 4, 3, 6, 3, 6, 3, 6, 3, 6, 4], 'd': [3, 2, 3, 4, 2], 'r': [176]}",13.22,37.26
"{'wid': None, 'ks': [7, 3, 3, 5, 5, 3, 7, 7, 5, 7, 5, 5, 5, 5, 7, 3, 3, 5, 7, 3], 'e': [6, 4, 4, 6, 4, 6, 6, 6, 3, 6, 4, 3, 3, 4, 4, 4, 4, 3, 3, 4], 'd': [4, 2, 2, 2, 4], 'r': [224]}",16.49,51.13
"{'wid': None, 'ks': [3, 7, 3, 3, 7, 5, 7, 7, 3, 5, 5, 7, 5, 5, 5, 5, 3, 3, 7, 3], 'e': [4, 6, 6, 3, 3, 4, 4, 6, 3, 6, 4, 4, 4, 6, 3, 3, 4, 3, 3, 4], 'd': [4, 3, 2, 3, 4], 'r': [160]}",17.51,39.68
"{'wid': None, 'ks': [3, 5, 5, 3, 3, 5, 3, 5, 5, 3, 5, 5, 3, 7, 7, 7, 5, 3, 5, 5], 'e': [3, 4, 3, 6, 4, 3, 6, 4, 6, 4, 3, 4, 6, 3, 3, 3, 3, 3, 6, 4], 'd': [4, 4, 2, 4, 2], 'r': [192]}",18.29,44.38
"{'wid': None, 'ks': [7, 7, 3, 5, 5, 3, 7, 5, 7, 5, 3, 5, 7, 5, 7, 3, 5, 7, 7, 5], 'e': [3, 3, 4, 6, 6, 4, 4, 6, 6, 6, 3, 3, 3, 3, 4, 3, 3, 4, 3, 6], 'd': [2, 4, 3, 2, 4], 'r': [208]}",17.54,45.87
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 3, 5, 7, 7, 7, 3, 5, 3, 5, 5, 3, 5, 3, 5, 7], 'e': [6, 3, 4, 4, 3, 4, 4, 6, 3, 4, 4, 4, 6, 4, 4, 4, 6, 6, 3, 6], 'd': [3, 4, 3, 2, 3], 'r': [224]}",16.85,51.7
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 5, 3, 7, 7, 3, 3, 5, 5, 5, 7, 3, 5, 5], 'e': [3, 3, 4, 6, 4, 6, 4, 6, 3, 4, 3, 4, 6, 3, 6, 3, 6, 4, 4, 3], 'd': [4, 4, 3, 4, 2], 'r': [192]}",14.88,44.69
"{'wid': None, 'ks': [5, 5, 7, 3, 7, 5, 3, 7, 3, 7, 5, 3, 3, 5, 5, 3, 5, 5, 7, 7], 'e': [3, 3, 6, 4, 3, 4, 6, 6, 6, 6, 3, 6, 4, 3, 6, 4, 4, 4, 3, 4], 'd': [2, 3, 2, 4, 4], 'r': [176]}",14.6,37.1
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 7, 5, 3, 3, 7, 5, 3, 5, 5, 3, 7, 3, 3, 3, 7], 'e': [4, 4, 4, 3, 6, 3, 3, 4, 6, 6, 3, 6, 4, 3, 6, 3, 4, 3, 4, 3], 'd': [2, 2, 3, 4, 3], 'r': [224]}",19.59,51.92
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 5, 5, 7, 3, 7, 7, 5, 5, 3, 3, 5, 7, 7, 7, 7], 'e': [4, 3, 6, 4, 6, 6, 6, 4, 4, 6, 3, 3, 3, 6, 4, 3, 6, 3, 3, 4], 'd': [2, 4, 2, 4, 4], 'r': [224]}",15.54,48.83
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 7, 3, 3, 7, 7, 5, 3, 5, 7, 5, 7, 3, 5, 5, 5], 'e': [4, 3, 6, 6, 3, 6, 3, 4, 6, 3, 4, 3, 4, 3, 4, 3, 4, 4, 3, 3], 'd': [4, 4, 4, 2, 2], 'r': [224]}",13.5,48.0
"{'wid': None, 'ks': [7, 3, 7, 7, 3, 3, 5, 7, 3, 3, 5, 7, 3, 3, 3, 3, 3, 3, 3, 3], 'e': [4, 6, 4, 6, 3, 3, 3, 4, 3, 6, 3, 3, 3, 4, 3, 6, 4, 3, 4, 6], 'd': [4, 2, 2, 3, 4], 'r': [160]}",13.65,35.6
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 3, 3, 7, 5, 5, 3, 5, 3, 5, 3, 3, 3, 5, 7, 3], 'e': [3, 6, 3, 3, 6, 3, 3, 6, 6, 4, 4, 6, 6, 6, 6, 4, 6, 3, 6, 6], 'd': [3, 3, 2, 2, 2], 'r': [208]}",11.16,37.66
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 7, 7, 5, 7, 3, 7, 5, 3, 7, 3, 7, 3, 7, 5], 'e': [4, 4, 4, 6, 4, 4, 4, 4, 3, 3, 6, 3, 3, 6, 6, 6, 4, 6, 6, 3], 'd': [2, 2, 3, 4, 4], 'r': [192]}",14.82,44.29
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 3, 5, 5, 5, 7, 7, 5, 5, 5, 3, 5, 3, 3, 5, 7], 'e': [6, 4, 3, 3, 4, 6, 4, 6, 3, 3, 3, 6, 4, 6, 3, 3, 3, 6, 4, 4], 'd': [4, 2, 2, 2, 2], 'r': [224]}",12.15,45.09
"{'wid': None, 'ks': [7, 3, 7, 3, 5, 7, 5, 7, 7, 7, 7, 7, 5, 3, 5, 3, 7, 3, 7, 5], 'e': [4, 6, 4, 4, 4, 3, 3, 6, 3, 4, 3, 6, 4, 4, 3, 4, 6, 4, 3, 6], 'd': [2, 4, 2, 2, 4], 'r': [160]}",13.54,34.16
"{'wid': None, 'ks': [5, 3, 5, 7, 7, 5, 5, 3, 5, 5, 3, 7, 7, 7, 3, 7, 3, 5, 7, 7], 'e': [6, 6, 6, 3, 6, 6, 4, 4, 6, 6, 4, 6, 6, 4, 3, 3, 6, 4, 3, 3], 'd': [3, 3, 2, 3, 4], 'r': [160]}",14.19,38.67
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 3, 5, 7, 3, 7, 3, 5, 5, 7, 5, 3, 3, 7, 3, 3], 'e': [3, 3, 6, 4, 6, 4, 3, 4, 6, 6, 6, 4, 4, 3, 4, 4, 4, 3, 6, 6], 'd': [2, 4, 2, 3, 3], 'r': [192]}",13.56,38.82
"{'wid': None, 'ks': [3, 3, 3, 5, 7, 5, 7, 7, 5, 5, 3, 3, 3, 7, 5, 3, 3, 3, 3, 5], 'e': [3, 4, 4, 4, 6, 6, 3, 4, 4, 3, 3, 3, 4, 6, 6, 6, 6, 4, 4, 3], 'd': [4, 3, 2, 4, 2], 'r': [192]}",21.2,55.0
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 5, 5, 3, 7, 3, 5, 3, 3, 3, 7, 7, 3, 5, 3, 5], 'e': [3, 6, 3, 4, 3, 3, 4, 6, 4, 4, 6, 4, 4, 3, 3, 6, 4, 3, 6, 6], 'd': [3, 4, 3, 2, 3], 'r': [176]}",13.29,35.85
"{'wid': None, 'ks': [7, 5, 3, 5, 3, 5, 7, 3, 3, 7, 5, 5, 5, 3, 7, 3, 3, 5, 3, 7], 'e': [3, 3, 3, 3, 4, 6, 6, 3, 4, 4, 4, 6, 3, 6, 6, 3, 3, 4, 3, 3], 'd': [3, 4, 3, 4, 3], 'r': [208]}",18.78,48.66
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 5, 3, 3, 5, 7, 7, 5, 7, 7, 3, 7, 3, 5, 5, 3], 'e': [6, 4, 6, 4, 6, 3, 3, 6, 4, 4, 6, 3, 6, 6, 3, 6, 4, 6, 3, 4], 'd': [2, 2, 3, 4, 4], 'r': [208]}",17.89,57.65
"{'wid': None, 'ks': [5, 5, 7, 5, 3, 5, 7, 3, 7, 7, 5, 3, 7, 3, 7, 3, 3, 5, 3, 3], 'e': [6, 6, 6, 6, 6, 3, 3, 6, 3, 3, 3, 3, 6, 3, 6, 6, 6, 3, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [192]}",16.88,45.77
"{'wid': None, 'ks': [3, 7, 7, 7, 7, 3, 3, 3, 7, 3, 5, 5, 5, 7, 3, 5, 5, 5, 7, 3], 'e': [4, 3, 4, 3, 3, 3, 4, 6, 6, 4, 3, 3, 4, 4, 3, 3, 6, 3, 3, 4], 'd': [3, 2, 2, 4, 4], 'r': [208]}",17.48,48.18
"{'wid': None, 'ks': [7, 7, 7, 5, 3, 7, 3, 3, 3, 3, 3, 3, 7, 7, 3, 3, 5, 3, 5, 5], 'e': [6, 4, 6, 4, 6, 4, 3, 6, 4, 4, 6, 4, 4, 6, 3, 6, 3, 3, 3, 3], 'd': [3, 4, 4, 2, 2], 'r': [208]}",16.31,48.59
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 3, 7, 7, 7, 3, 5, 3, 7, 7, 5, 5, 7, 5, 3, 7], 'e': [4, 3, 3, 3, 4, 6, 6, 4, 4, 4, 6, 4, 6, 3, 3, 3, 6, 4, 3, 3], 'd': [4, 3, 2, 3, 3], 'r': [208]}",13.62,43.74
"{'wid': None, 'ks': [3, 7, 5, 7, 5, 3, 7, 5, 3, 5, 5, 7, 5, 3, 7, 7, 5, 5, 3, 5], 'e': [3, 4, 6, 4, 4, 3, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6, 3, 6, 3, 6], 'd': [4, 4, 3, 4, 4], 'r': [192]}",17.66,53.43
"{'wid': None, 'ks': [7, 7, 5, 3, 3, 3, 3, 3, 3, 5, 3, 5, 5, 5, 7, 7, 7, 5, 7, 3], 'e': [3, 6, 4, 4, 4, 3, 3, 6, 4, 3, 4, 6, 3, 3, 6, 6, 3, 6, 6, 6], 'd': [2, 3, 4, 2, 2], 'r': [208]}",14.39,40.16
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 3, 7, 7, 7, 3, 5, 5, 3, 7, 7, 7, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 4, 6, 6, 6, 6, 3, 4, 4, 4, 4, 6, 4, 6, 4, 3], 'd': [3, 3, 2, 3, 3], 'r': [160]}",15.85,38.59
"{'wid': None, 'ks': [5, 3, 7, 5, 7, 3, 3, 5, 7, 5, 3, 3, 5, 7, 7, 3, 5, 5, 5, 5], 'e': [6, 3, 4, 3, 6, 6, 6, 3, 6, 6, 3, 3, 6, 6, 3, 3, 4, 4, 4, 6], 'd': [4, 4, 2, 4, 4], 'r': [176]}",24.09,55.11
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 5, 5, 3, 3, 7, 3, 7, 5, 3, 7, 3, 7, 7, 5, 5], 'e': [4, 6, 3, 4, 4, 4, 4, 3, 3, 3, 3, 4, 3, 6, 3, 4, 3, 6, 6, 4], 'd': [2, 4, 2, 3, 2], 'r': [160]}",15.79,33.76
"{'wid': None, 'ks': [5, 5, 5, 3, 7, 7, 3, 3, 7, 3, 7, 5, 7, 5, 5, 5, 7, 3, 7, 5], 'e': [6, 6, 3, 3, 3, 3, 6, 6, 3, 6, 4, 3, 6, 3, 6, 6, 3, 6, 6, 4], 'd': [4, 4, 4, 4, 2], 'r': [192]}",15.28,47.62
"{'wid': None, 'ks': [7, 7, 5, 7, 3, 5, 7, 3, 5, 3, 5, 7, 7, 5, 3, 7, 5, 5, 5, 7], 'e': [4, 3, 6, 3, 3, 3, 3, 3, 6, 3, 4, 6, 3, 3, 4, 4, 3, 3, 6, 3], 'd': [4, 2, 4, 3, 2], 'r': [160]}",12.91,32.43
"{'wid': None, 'ks': [3, 3, 3, 3, 3, 5, 3, 3, 5, 5, 5, 5, 7, 3, 7, 5, 7, 3, 5, 3], 'e': [6, 6, 6, 4, 6, 3, 3, 3, 3, 3, 3, 6, 3, 3, 4, 3, 6, 4, 4, 6], 'd': [4, 2, 3, 4, 4], 'r': [176]}",17.03,47.58
