arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 5, 7, 3, 5, 3, 7, 7, 7, 7, 3, 5, 7, 3, 7, 3], 'e': [4, 3, 6, 3, 6, 3, 4, 3, 6, 4, 4, 3, 4, 3, 3, 6, 4, 4, 6, 3], 'd': [4, 2, 3, 4, 2], 'r': [208]}",18.55,50.11
"{'wid': None, 'ks': [3, 3, 7, 5, 5, 5, 5, 7, 7, 7, 3, 7, 5, 5, 7, 5, 5, 3, 5, 3], 'e': [3, 4, 3, 3, 6, 4, 4, 6, 4, 3, 4, 3, 6, 4, 4, 6, 3, 6, 4, 6], 'd': [3, 3, 4, 3, 4], 'r': [224]}",15.37,49.6
"{'wid': None, 'ks': [5, 5, 7, 3, 7, 7, 5, 7, 7, 5, 7, 5, 5, 3, 3, 5, 5, 7, 5, 3], 'e': [4, 6, 6, 3, 3, 3, 6, 3, 6, 4, 6, 3, 3, 3, 4, 4, 6, 6, 6, 4], 'd': [3, 2, 4, 3, 3], 'r': [160]}",13.22,35.34
"{'wid': None, 'ks': [7, 5, 3, 3, 3, 3, 5, 5, 7, 7, 5, 7, 5, 3, 5, 3, 3, 3, 5, 3], 'e': [4, 6, 3, 4, 3, 3, 6, 4, 6, 3, 4, 4, 4, 4, 3, 3, 4, 6, 6, 3], 'd': [3, 4, 2, 3, 4], 'r': [176]}",20.44,48.82
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 5, 7, 7, 7, 3, 5, 3, 3, 3, 3, 5, 5, 5, 7, 3], 'e': [6, 4, 6, 3, 4, 3, 6, 6, 4, 6, 3, 6, 6, 4, 4, 6, 4, 6, 4, 4], 'd': [2, 3, 2, 4, 2], 'r': [208]}",15.17,45.08
"{'wid': None, 'ks': [5, 7, 5, 7, 7, 5, 3, 3, 7, 7, 7, 3, 5, 7, 3, 5, 5, 7, 3, 5], 'e': [4, 3, 3, 6, 4, 3, 3, 6, 6, 3, 6, 4, 6, 3, 4, 3, 4, 6, 3, 3], 'd': [4, 4, 4, 4, 4], 'r': [208]}",20.61,55.91
"{'wid': None, 'ks': [3, 7, 5, 5, 7, 3, 5, 3, 3, 3, 3, 5, 5, 5, 7, 5, 5, 5, 3, 5], 'e': [4, 6, 3, 3, 4, 6, 6, 6, 6, 3, 4, 6, 3, 3, 3, 3, 3, 4, 3, 4], 'd': [2, 3, 3, 4, 2], 'r': [176]}",17.33,39.76
"{'wid': None, 'ks': [7, 3, 7, 3, 7, 5, 5, 7, 5, 3, 7, 7, 7, 3, 7, 3, 5, 5, 3, 3], 'e': [6, 6, 6, 6, 6, 4, 6, 3, 4, 6, 6, 3, 4, 3, 3, 6, 3, 6, 3, 6], 'd': [3, 3, 4, 2, 2], 'r': [176]}",12.54,37.24
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 7, 3, 7, 5, 7, 3, 5, 5, 3, 3, 3, 5, 7, 3, 7], 'e': [6, 3, 4, 6, 4, 4, 6, 4, 3, 3, 4, 6, 6, 3, 6, 6, 6, 3, 4, 4], 'd': [3, 3, 2, 4, 2], 'r': [160]}",15.07,36.91
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 7, 7, 5, 5, 7, 5, 3, 7, 5, 3, 7, 3, 5, 3, 5], 'e': [4, 4, 4, 4, 6, 6, 4, 6, 3, 6, 6, 4, 3, 4, 4, 6, 6, 4, 6, 3], 'd': [3, 4, 4, 2, 4], 'r': [176]}",16.15,42.85
"{'wid': None, 'ks': [7, 5, 3, 5, 3, 5, 5, 3, 5, 5, 5, 5, 3, 7, 3, 3, 7, 3, 7, 3], 'e': [4, 4, 6, 4, 6, 6, 3, 4, 6, 3, 6, 3, 3, 4, 4, 4, 6, 6, 6, 3], 'd': [2, 2, 2, 2, 4], 'r': [192]}",12.66,36.57
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 7, 7, 5, 3, 7, 3, 3, 3, 3, 7, 3, 3, 7, 5, 5], 'e': [3, 4, 6, 3, 4, 4, 4, 4, 6, 6, 3, 4, 3, 6, 4, 4, 3, 6, 6, 3], 'd': [3, 2, 2, 2, 3], 'r': [224]}",14.24,46.88
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 5, 3, 5, 7, 5, 7, 5, 3, 7, 7, 3, 5, 5, 7, 5], 'e': [6, 3, 3, 3, 3, 6, 6, 6, 6, 4, 3, 6, 3, 3, 6, 3, 4, 3, 4, 6], 'd': [4, 2, 3, 3, 4], 'r': [224]}",14.19,50.22
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 3, 7, 7, 7, 5, 5, 7, 7, 5, 5, 7, 3, 3, 7], 'e': [6, 4, 6, 4, 4, 3, 4, 6, 3, 4, 3, 4, 4, 3, 4, 4, 3, 4, 3, 4], 'd': [2, 4, 2, 2, 4], 'r': [208]}",14.48,43.79
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 7, 5, 5, 7, 3, 3, 5, 3, 3, 3, 7, 7, 7, 7, 3], 'e': [4, 6, 4, 3, 6, 4, 4, 6, 6, 3, 6, 4, 4, 6, 6, 4, 4, 6, 6, 4], 'd': [2, 3, 3, 2, 3], 'r': [224]}",12.74,45.2
"{'wid': None, 'ks': [5, 5, 3, 7, 3, 5, 5, 7, 7, 3, 7, 7, 5, 3, 5, 5, 3, 7, 5, 7], 'e': [3, 3, 4, 3, 3, 6, 3, 6, 3, 3, 4, 6, 4, 6, 3, 3, 6, 4, 4, 6], 'd': [2, 3, 2, 3, 2], 'r': [224]}",13.9,40.68
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 5, 5, 7, 7, 5, 5, 5, 7, 3, 3, 7, 5, 7, 5, 5], 'e': [3, 6, 4, 3, 6, 6, 4, 6, 6, 3, 3, 6, 4, 6, 4, 6, 4, 4, 3, 3], 'd': [4, 4, 3, 3, 3], 'r': [208]}",16.91,51.76
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 3, 5, 3, 3, 5, 7, 5, 5, 5, 3, 3, 3, 7, 5, 7], 'e': [4, 6, 3, 6, 4, 4, 6, 3, 3, 3, 3, 6, 3, 3, 3, 4, 4, 3, 6, 3], 'd': [2, 4, 2, 3, 2], 'r': [160]}",12.5,30.84
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 7, 5, 5, 5, 5, 3, 3, 5, 3, 3, 7, 5, 3, 7, 7], 'e': [3, 3, 6, 4, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3, 4, 6, 6, 4, 3], 'd': [3, 2, 2, 4, 4], 'r': [192]}",14.54,41.15
"{'wid': None, 'ks': [7, 3, 3, 7, 5, 7, 5, 3, 5, 5, 3, 7, 5, 7, 3, 7, 5, 7, 5, 3], 'e': [6, 4, 3, 6, 3, 6, 3, 3, 3, 4, 3, 3, 3, 6, 6, 4, 4, 6, 4, 3], 'd': [3, 3, 3, 4, 3], 'r': [160]}",15.52,38.54
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 3, 3, 7, 5, 7, 5, 3, 7, 7, 3, 5, 7, 7, 5, 3], 'e': [6, 3, 4, 3, 3, 3, 3, 6, 3, 6, 3, 3, 4, 6, 3, 3, 4, 3, 3, 6], 'd': [4, 3, 2, 3, 4], 'r': [176]}",16.41,42.34
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 7, 3, 7, 7, 3, 5, 7, 5, 3, 5, 5, 3, 3, 5, 3], 'e': [6, 4, 4, 6, 3, 6, 3, 3, 4, 3, 3, 3, 4, 6, 3, 3, 6, 4, 6, 4], 'd': [4, 2, 4, 2, 2], 'r': [176]}",14.15,40.17
"{'wid': None, 'ks': [5, 3, 3, 7, 7, 5, 3, 3, 7, 7, 3, 3, 5, 3, 7, 5, 3, 3, 3, 7], 'e': [4, 6, 6, 3, 4, 6, 6, 4, 3, 3, 3, 6, 6, 3, 6, 6, 4, 6, 4, 6], 'd': [4, 2, 3, 2, 2], 'r': [192]}",11.2,36.44
"{'wid': None, 'ks': [5, 7, 7, 3, 3, 3, 5, 3, 7, 5, 3, 3, 5, 3, 3, 7, 7, 3, 5, 7], 'e': [6, 3, 6, 6, 3, 6, 6, 6, 4, 6, 6, 3, 3, 3, 3, 3, 6, 6, 6, 4], 'd': [2, 3, 3, 3, 2], 'r': [208]}",12.93,40.98
"{'wid': None, 'ks': [7, 3, 3, 3, 7, 3, 7, 3, 3, 3, 5, 7, 5, 5, 3, 7, 5, 7, 3, 5], 'e': [3, 3, 4, 4, 4, 3, 4, 4, 6, 4, 4, 6, 6, 6, 6, 6, 3, 4, 3, 4], 'd': [4, 4, 2, 4, 3], 'r': [208]}",17.0,50.71
"{'wid': None, 'ks': [3, 7, 7, 7, 7, 7, 5, 7, 7, 5, 7, 7, 7, 3, 3, 3, 3, 5, 7, 5], 'e': [4, 3, 6, 6, 3, 3, 4, 3, 4, 6, 3, 6, 3, 6, 4, 4, 6, 6, 4, 3], 'd': [2, 3, 4, 2, 2], 'r': [176]}",14.94,37.77
"{'wid': None, 'ks': [5, 5, 3, 3, 7, 3, 3, 5, 3, 5, 3, 7, 7, 7, 5, 3, 5, 3, 3, 5], 'e': [4, 6, 3, 4, 3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 4, 3, 6, 3], 'd': [4, 3, 2, 2, 3], 'r': [176]}",15.17,37.37
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 7, 5, 7, 3, 3, 3, 3, 5, 3, 5, 7, 7, 5, 3], 'e': [6, 3, 3, 6, 4, 6, 3, 6, 4, 6, 3, 4, 4, 6, 4, 4, 4, 4, 6, 3], 'd': [4, 4, 4, 2, 2], 'r': [192]}",14.03,42.06
"{'wid': None, 'ks': [7, 7, 3, 7, 7, 3, 3, 3, 7, 7, 3, 5, 7, 3, 3, 3, 3, 3, 3, 7], 'e': [6, 3, 4, 3, 6, 6, 4, 4, 4, 3, 3, 3, 6, 3, 6, 3, 3, 3, 4, 3], 'd': [2, 3, 4, 2, 4], 'r': [176]}",14.33,37.33
"{'wid': None, 'ks': [3, 3, 5, 3, 7, 7, 5, 7, 7, 7, 3, 7, 7, 5, 5, 5, 5, 3, 5, 3], 'e': [4, 3, 6, 4, 6, 4, 4, 3, 3, 4, 3, 4, 4, 3, 4, 6, 4, 6, 3, 3], 'd': [3, 3, 4, 3, 2], 'r': [176]}",14.73,37.97
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 7, 3, 3, 5, 7, 7, 5, 7, 5, 5, 3, 3, 3, 3, 5], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 6, 4, 3, 4, 3, 6, 6, 3, 3, 6, 4], 'd': [3, 4, 2, 3, 4], 'r': [192]}",18.2,43.08
"{'wid': None, 'ks': [7, 3, 3, 3, 5, 5, 7, 3, 5, 3, 5, 3, 5, 7, 5, 5, 5, 7, 7, 3], 'e': [6, 4, 4, 3, 6, 3, 3, 4, 3, 4, 4, 6, 6, 4, 3, 3, 6, 6, 3, 4], 'd': [3, 4, 3, 2, 3], 'r': [224]}",13.35,48.3
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 3, 3, 5, 5, 7, 5, 3, 7, 3, 5, 7, 3, 3, 3, 3], 'e': [3, 4, 6, 3, 4, 6, 3, 6, 6, 3, 3, 6, 4, 6, 6, 3, 4, 3, 4, 4], 'd': [2, 2, 3, 2, 3], 'r': [192]}",11.26,31.88
"{'wid': None, 'ks': [7, 5, 3, 5, 3, 3, 3, 3, 3, 7, 5, 5, 7, 5, 5, 3, 5, 7, 5, 3], 'e': [3, 6, 4, 3, 4, 6, 3, 6, 4, 3, 6, 6, 3, 4, 4, 4, 6, 4, 3, 6], 'd': [4, 4, 3, 2, 2], 'r': [208]}",12.77,42.35
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 7, 5, 3, 3, 7, 7, 7, 3, 7, 7, 3, 5, 5, 5, 7], 'e': [6, 6, 6, 6, 6, 6, 4, 4, 6, 4, 4, 6, 6, 3, 4, 3, 3, 6, 4, 6], 'd': [3, 2, 3, 2, 3], 'r': [176]}",13.04,38.17
"{'wid': None, 'ks': [3, 7, 3, 3, 3, 5, 7, 3, 3, 7, 3, 7, 7, 5, 7, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 3, 4, 6, 3, 3, 3, 6, 4, 4, 6, 3, 4, 4, 4, 6, 6, 4], 'd': [3, 3, 2, 2, 2], 'r': [176]}",11.49,34.21
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 3, 5, 7, 5, 5, 5, 3, 3, 5, 7, 3, 5, 5, 3, 3], 'e': [4, 3, 3, 4, 6, 3, 3, 4, 4, 4, 3, 4, 6, 6, 4, 3, 4, 6, 4, 3], 'd': [4, 4, 4, 4, 2], 'r': [192]}",17.88,49.56
"{'wid': None, 'ks': [3, 5, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 5, 7, 7, 5, 7, 3, 3, 3], 'e': [4, 3, 4, 6, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 3, 6, 6, 4, 4, 3], 'd': [4, 4, 3, 3, 4], 'r': [224]}",19.79,59.67
"{'wid': None, 'ks': [7, 5, 3, 5, 7, 5, 5, 7, 3, 3, 3, 5, 7, 7, 7, 7, 3, 3, 7, 7], 'e': [6, 3, 4, 3, 3, 6, 6, 4, 4, 3, 6, 3, 6, 3, 6, 4, 4, 4, 4, 4], 'd': [3, 2, 3, 4, 4], 'r': [176]}",20.86,49.44
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 5, 7, 3, 3, 7, 7, 7, 3, 7, 7, 5, 5, 7, 3, 3], 'e': [4, 3, 6, 4, 4, 6, 4, 4, 6, 6, 3, 4, 3, 6, 6, 3, 3, 6, 4, 4], 'd': [3, 4, 3, 4, 4], 'r': [160]}",17.4,42.06
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 7, 7, 3, 5, 7, 3, 3, 5, 3, 5, 5, 7, 5, 7, 3], 'e': [3, 3, 6, 4, 6, 4, 3, 4, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 4, 6], 'd': [3, 4, 4, 4, 3], 'r': [192]}",16.75,49.93
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 3, 3, 5, 7, 7, 5, 5, 7, 5, 3, 5, 5, 5, 7, 5], 'e': [3, 3, 3, 6, 4, 6, 4, 3, 3, 3, 4, 6, 6, 3, 6, 4, 6, 3, 6, 6], 'd': [3, 3, 2, 2, 4], 'r': [176]}",13.18,35.35
"{'wid': None, 'ks': [7, 7, 7, 5, 7, 3, 5, 3, 3, 7, 3, 5, 7, 5, 5, 7, 3, 3, 7, 3], 'e': [3, 3, 6, 3, 6, 6, 6, 6, 4, 6, 4, 3, 3, 6, 6, 6, 6, 3, 3, 6], 'd': [3, 4, 4, 4, 3], 'r': [176]}",16.96,45.22
"{'wid': None, 'ks': [5, 3, 3, 5, 7, 3, 5, 7, 7, 3, 5, 7, 3, 3, 7, 3, 7, 3, 3, 5], 'e': [4, 6, 6, 3, 4, 4, 3, 4, 6, 4, 6, 6, 6, 4, 6, 6, 3, 4, 6, 6], 'd': [2, 2, 2, 2, 3], 'r': [224]}",10.73,39.83
"{'wid': None, 'ks': [7, 7, 7, 3, 5, 7, 7, 7, 7, 7, 5, 7, 5, 7, 7, 7, 3, 5, 3, 5], 'e': [4, 3, 6, 4, 4, 6, 4, 3, 6, 4, 6, 4, 6, 3, 4, 6, 4, 6, 4, 3], 'd': [3, 3, 4, 3, 2], 'r': [208]}",16.46,46.17
"{'wid': None, 'ks': [7, 5, 7, 7, 5, 3, 3, 5, 3, 5, 5, 5, 5, 3, 7, 3, 7, 7, 3, 5], 'e': [3, 4, 4, 6, 4, 4, 6, 6, 6, 3, 6, 3, 4, 6, 4, 4, 3, 3, 4, 3], 'd': [3, 2, 4, 3, 2], 'r': [160]}",14.32,32.87
"{'wid': None, 'ks': [3, 3, 7, 3, 7, 3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 3, 7, 7, 5, 7], 'e': [6, 6, 3, 3, 4, 3, 6, 6, 4, 4, 3, 4, 3, 6, 4, 3, 4, 3, 3, 4], 'd': [4, 4, 2, 3, 3], 'r': [160]}",14.33,39.31
"{'wid': None, 'ks': [7, 3, 3, 3, 5, 7, 3, 3, 3, 7, 3, 3, 3, 5, 3, 7, 7, 5, 3, 5], 'e': [4, 6, 6, 4, 6, 3, 6, 4, 6, 4, 4, 3, 3, 4, 6, 4, 6, 6, 4, 4], 'd': [4, 2, 3, 4, 3], 'r': [208]}",14.21,48.29
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 3, 5, 3, 7, 5, 3, 3, 3, 5, 7, 7, 3, 3, 5, 3], 'e': [3, 6, 4, 4, 3, 6, 3, 3, 3, 6, 3, 6, 6, 6, 6, 4, 3, 4, 6, 4], 'd': [3, 2, 2, 2, 3], 'r': [208]}",13.42,40.02
"{'wid': None, 'ks': [7, 7, 3, 5, 5, 3, 7, 7, 5, 5, 7, 7, 7, 3, 3, 7, 7, 7, 5, 3], 'e': [4, 6, 3, 6, 6, 3, 6, 3, 6, 3, 6, 6, 6, 4, 3, 3, 3, 6, 4, 4], 'd': [4, 4, 2, 3, 4], 'r': [176]}",17.86,50.86
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 3, 3, 7, 7, 3, 5, 5, 5, 7, 3, 7, 7, 3, 3, 3], 'e': [4, 4, 6, 3, 3, 6, 4, 4, 6, 6, 4, 6, 3, 4, 6, 4, 3, 6, 3, 6], 'd': [2, 2, 3, 2, 4], 'r': [192]}",13.35,37.1
"{'wid': None, 'ks': [7, 5, 3, 7, 3, 7, 5, 5, 3, 5, 7, 7, 5, 3, 5, 5, 7, 5, 3, 7], 'e': [4, 4, 4, 4, 3, 6, 6, 6, 3, 6, 6, 3, 4, 6, 6, 6, 6, 4, 6, 4], 'd': [3, 3, 4, 3, 4], 'r': [176]}",15.87,42.61
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 5, 3, 5, 5, 5, 5, 7, 5, 3, 5, 3, 5, 5, 5, 5], 'e': [6, 6, 6, 6, 4, 4, 3, 4, 4, 6, 6, 3, 4, 6, 6, 3, 6, 6, 6, 6], 'd': [3, 3, 4, 2, 2], 'r': [192]}",12.81,41.93
"{'wid': None, 'ks': [5, 3, 7, 3, 5, 7, 3, 3, 5, 5, 7, 5, 5, 5, 5, 7, 5, 7, 5, 7], 'e': [4, 3, 6, 3, 3, 6, 3, 3, 3, 4, 4, 3, 3, 3, 6, 3, 3, 3, 3, 6], 'd': [3, 2, 3, 2, 2], 'r': [176]}",10.66,29.92
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 3, 5, 5, 3, 7, 5, 5, 3, 3, 7, 3, 5, 3, 7, 3], 'e': [6, 3, 3, 4, 6, 4, 3, 6, 3, 4, 6, 6, 3, 3, 6, 4, 3, 6, 6, 3], 'd': [2, 4, 4, 3, 2], 'r': [176]}",15.05,41.35
"{'wid': None, 'ks': [5, 7, 7, 7, 3, 5, 3, 7, 3, 3, 3, 3, 3, 3, 5, 5, 5, 3, 7, 7], 'e': [4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 6, 6, 6, 6, 6, 6, 6, 4, 3, 6], 'd': [3, 2, 2, 4, 3], 'r': [192]}",13.52,39.81
"{'wid': None, 'ks': [5, 7, 3, 7, 7, 7, 7, 5, 7, 5, 7, 3, 5, 5, 3, 5, 5, 5, 3, 5], 'e': [6, 3, 6, 4, 6, 4, 4, 6, 4, 4, 3, 4, 6, 6, 4, 4, 4, 3, 4, 6], 'd': [3, 4, 2, 3, 2], 'r': [224]}",13.55,49.84
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 7, 3, 3, 3, 5, 5, 7, 7, 5, 7, 7, 3, 3, 7], 'e': [4, 6, 6, 6, 6, 3, 6, 6, 6, 6, 3, 6, 6, 4, 3, 4, 3, 6, 6, 6], 'd': [2, 2, 4, 4, 3], 'r': [224]}",14.0,46.64
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 7, 5, 3, 5, 7, 7, 5, 5, 3, 5, 7, 3, 3, 3, 7], 'e': [3, 6, 3, 4, 4, 4, 4, 6, 6, 4, 6, 3, 3, 4, 3, 4, 3, 6, 6, 4], 'd': [4, 4, 4, 3, 4], 'r': [176]}",17.46,46.19
"{'wid': None, 'ks': [5, 5, 5, 3, 3, 3, 7, 3, 5, 7, 5, 7, 7, 5, 3, 3, 7, 7, 7, 7], 'e': [3, 4, 6, 4, 4, 3, 6, 6, 3, 6, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3], 'd': [2, 4, 2, 3, 3], 'r': [160]}",16.14,36.58
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 5, 7, 5, 5, 5, 3, 3, 7, 7, 5, 7, 3, 7, 7, 5], 'e': [6, 6, 4, 4, 3, 3, 4, 6, 4, 6, 6, 6, 6, 6, 4, 4, 4, 4, 6, 3], 'd': [4, 2, 4, 2, 2], 'r': [192]}",12.59,41.37
"{'wid': None, 'ks': [7, 3, 7, 3, 5, 7, 5, 3, 5, 5, 3, 7, 7, 7, 5, 3, 3, 3, 7, 7], 'e': [6, 3, 3, 4, 6, 6, 3, 6, 3, 3, 4, 6, 4, 6, 4, 3, 3, 6, 6, 4], 'd': [3, 4, 3, 2, 4], 'r': [176]}",21.15,49.92
"{'wid': None, 'ks': [3, 7, 5, 3, 7, 5, 7, 7, 7, 3, 5, 7, 3, 5, 5, 5, 5, 3, 5, 3], 'e': [4, 3, 4, 3, 6, 4, 6, 6, 3, 4, 4, 6, 6, 4, 4, 4, 6, 4, 6, 4], 'd': [2, 2, 3, 4, 4], 'r': [208]}",18.17,49.61
"{'wid': None, 'ks': [3, 3, 7, 7, 3, 5, 7, 7, 3, 5, 7, 3, 7, 3, 5, 7, 7, 3, 3, 7], 'e': [4, 6, 4, 3, 4, 3, 6, 3, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 4, 6], 'd': [4, 4, 3, 4, 4], 'r': [176]}",16.88,45.94
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 7, 7, 3, 7, 7, 5, 5, 5, 7, 3, 5, 7, 3, 3, 3], 'e': [4, 4, 3, 3, 6, 4, 4, 4, 3, 3, 3, 3, 6, 6, 3, 6, 6, 6, 4, 6], 'd': [4, 3, 2, 3, 3], 'r': [192]}",13.58,40.75
"{'wid': None, 'ks': [5, 5, 3, 5, 5, 5, 7, 7, 3, 5, 3, 7, 7, 3, 5, 5, 5, 5, 7, 5], 'e': [6, 3, 6, 3, 4, 6, 6, 3, 4, 6, 3, 3, 3, 3, 3, 3, 4, 6, 3, 4], 'd': [4, 2, 3, 3, 3], 'r': [208]}",13.27,48.27
"{'wid': None, 'ks': [7, 7, 7, 5, 5, 7, 7, 3, 3, 5, 5, 7, 5, 3, 3, 7, 3, 3, 7, 3], 'e': [3, 6, 6, 6, 6, 3, 3, 3, 4, 4, 6, 3, 6, 4, 6, 3, 4, 6, 4, 3], 'd': [3, 2, 2, 2, 2], 'r': [176]}",10.12,31.03
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 7, 3, 7, 5, 3, 5, 3, 5, 5, 7, 5, 5, 7, 5, 7], 'e': [6, 4, 6, 4, 3, 6, 3, 3, 4, 6, 4, 6, 3, 4, 4, 4, 3, 6, 6, 3], 'd': [4, 4, 3, 2, 3], 'r': [176]}",14.7,42.34
"{'wid': None, 'ks': [5, 7, 3, 3, 7, 7, 7, 5, 7, 5, 3, 5, 5, 5, 5, 5, 7, 3, 5, 5], 'e': [3, 6, 6, 4, 3, 3, 4, 6, 6, 4, 3, 6, 4, 6, 6, 3, 3, 3, 4, 6], 'd': [4, 2, 4, 2, 2], 'r': [208]}",12.26,45.03
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 3, 5, 7, 5, 5, 5, 7, 3, 3, 3, 5, 5, 5, 7, 7], 'e': [4, 6, 6, 4, 3, 6, 6, 6, 6, 6, 6, 3, 3, 4, 4, 3, 6, 3, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [208]}",17.65,57.06
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 5, 3, 5, 3, 3, 5, 5, 3, 3, 7, 3, 5, 3, 3, 3], 'e': [6, 4, 6, 6, 6, 3, 6, 3, 6, 3, 4, 4, 4, 3, 3, 6, 4, 6, 4, 4], 'd': [2, 2, 3, 3, 2], 'r': [176]}",11.32,32.32
"{'wid': None, 'ks': [5, 3, 5, 3, 7, 3, 5, 5, 5, 5, 5, 5, 7, 3, 5, 3, 3, 3, 7, 3], 'e': [3, 4, 3, 4, 4, 6, 3, 3, 6, 4, 6, 3, 6, 4, 4, 6, 3, 6, 6, 3], 'd': [4, 3, 2, 2, 3], 'r': [208]}",12.4,41.26
"{'wid': None, 'ks': [7, 7, 7, 3, 7, 3, 3, 3, 5, 3, 5, 5, 3, 5, 5, 3, 5, 3, 3, 5], 'e': [3, 3, 6, 4, 4, 4, 3, 3, 3, 6, 3, 3, 4, 6, 3, 3, 6, 6, 6, 6], 'd': [2, 2, 3, 2, 2], 'r': [208]}",10.64,35.86
"{'wid': None, 'ks': [3, 5, 5, 3, 3, 5, 3, 7, 5, 3, 3, 3, 3, 3, 3, 5, 7, 5, 5, 5], 'e': [4, 4, 4, 3, 4, 6, 3, 6, 4, 6, 4, 6, 4, 3, 6, 6, 3, 4, 4, 6], 'd': [3, 3, 4, 2, 3], 'r': [160]}",13.17,32.6
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 5, 7, 7, 3, 5, 5, 5, 5, 3, 7, 5, 3, 5, 5, 5], 'e': [6, 3, 3, 4, 3, 4, 3, 3, 6, 6, 3, 4, 3, 4, 3, 3, 4, 3, 4, 4], 'd': [2, 2, 2, 3, 3], 'r': [160]}",11.64,30.23
"{'wid': None, 'ks': [5, 5, 3, 7, 3, 3, 5, 5, 7, 3, 5, 3, 3, 5, 3, 7, 3, 7, 3, 3], 'e': [4, 3, 4, 3, 6, 3, 4, 6, 3, 4, 6, 4, 6, 3, 4, 3, 4, 4, 4, 4], 'd': [2, 4, 2, 3, 2], 'r': [192]}",14.09,36.99
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 7, 3, 5, 5, 3, 5, 5, 7, 7, 3, 7, 7, 7, 7, 7], 'e': [4, 4, 3, 4, 6, 6, 6, 6, 4, 6, 4, 4, 6, 4, 4, 6, 6, 6, 3, 4], 'd': [4, 4, 4, 2, 2], 'r': [176]}",17.41,42.7
"{'wid': None, 'ks': [3, 7, 5, 7, 7, 3, 3, 5, 3, 3, 3, 7, 3, 5, 5, 5, 3, 3, 3, 3], 'e': [6, 3, 4, 3, 4, 6, 6, 6, 6, 3, 3, 6, 3, 3, 6, 3, 4, 6, 3, 3], 'd': [2, 4, 2, 4, 2], 'r': [176]}",13.56,39.84
"{'wid': None, 'ks': [3, 7, 5, 3, 3, 7, 7, 5, 5, 3, 7, 3, 5, 5, 7, 5, 3, 5, 7, 5], 'e': [4, 3, 6, 3, 3, 3, 4, 4, 6, 4, 6, 3, 3, 4, 6, 4, 3, 6, 3, 6], 'd': [2, 4, 4, 4, 4], 'r': [160]}",16.73,39.48
"{'wid': None, 'ks': [3, 7, 7, 3, 5, 7, 5, 3, 7, 3, 3, 3, 7, 5, 7, 5, 7, 3, 5, 7], 'e': [4, 3, 6, 4, 4, 6, 3, 6, 3, 3, 6, 3, 3, 6, 4, 4, 3, 6, 6, 6], 'd': [2, 4, 3, 4, 3], 'r': [208]}",15.35,45.98
