arch_config,gpu latency,cpu latency
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 3, 5, 7, 7, 7, 7, 7, 5, 7, 5, 7, 3, 7, 5, 3], 'e': [4, 4, 4, 6, 4, 4, 4, 3, 3, 6, 4, 3, 4, 6, 6, 4, 3, 3, 4, 6], 'd': [4, 3, 3, 2, 4], 'r': [176]}",14.88,95.5
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 3, 5, 7, 7, 7, 7, 7, 5, 7, 5, 7, 3, 7, 5, 3], 'e': [4, 4, 4, 6, 4, 4, 4, 3, 3, 6, 4, 3, 4, 6, 6, 4, 3, 3, 4, 6], 'd': [4, 3, 3, 2, 4], 'r': [192]}",13.52,92.47
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 3, 5, 7, 7, 7, 7, 7, 5, 7, 5, 7, 3, 7, 5, 3], 'e': [4, 4, 4, 6, 4, 4, 4, 3, 3, 6, 4, 3, 4, 6, 6, 4, 3, 3, 4, 6], 'd': [4, 3, 3, 2, 4], 'r': [208]}",14.11,93.46
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 3, 5, 7, 7, 7, 7, 7, 5, 7, 5, 7, 3, 7, 5, 3], 'e': [4, 4, 4, 6, 4, 4, 4, 3, 3, 6, 4, 3, 4, 6, 6, 4, 3, 3, 4, 6], 'd': [4, 3, 3, 2, 4], 'r': [224]}",14.53,94.08
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 7, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 3, 3, 5, 7], 'e': [3, 6, 6, 4, 4, 3, 6, 6, 6, 3, 6, 6, 6, 4, 3, 6, 6, 6, 4, 6], 'd': [2, 2, 3, 2, 4], 'r': [160]}",12.15,66.39
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 7, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 3, 3, 5, 7], 'e': [3, 6, 6, 4, 4, 3, 6, 6, 6, 3, 6, 6, 6, 4, 3, 6, 6, 6, 4, 6], 'd': [2, 2, 3, 2, 4], 'r': [176]}",12.02,81.66
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 7, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 3, 3, 5, 7], 'e': [3, 6, 6, 4, 4, 3, 6, 6, 6, 3, 6, 6, 6, 4, 3, 6, 6, 6, 4, 6], 'd': [2, 2, 3, 2, 4], 'r': [192]}",12.03,81.08
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 7, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 3, 3, 5, 7], 'e': [3, 6, 6, 4, 4, 3, 6, 6, 6, 3, 6, 6, 6, 4, 3, 6, 6, 6, 4, 6], 'd': [2, 2, 3, 2, 4], 'r': [208]}",12.54,89.44
"{'wid': None, 'ks': [7, 7, 5, 5, 5, 7, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 3, 3, 5, 7], 'e': [3, 6, 6, 4, 4, 3, 6, 6, 6, 3, 6, 6, 6, 4, 3, 6, 6, 6, 4, 6], 'd': [2, 2, 3, 2, 4], 'r': [224]}",11.63,89.62
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 3, 3, 7, 7, 3, 5, 5, 7, 3, 7, 3, 5, 7, 7], 'e': [4, 4, 3, 3, 4, 3, 3, 4, 6, 4, 4, 6, 3, 3, 6, 4, 4, 3, 4, 4], 'd': [4, 3, 4, 3, 3], 'r': [160]}",14.04,75.01
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 3, 3, 7, 7, 3, 5, 5, 7, 3, 7, 3, 5, 7, 7], 'e': [4, 4, 3, 3, 4, 3, 3, 4, 6, 4, 4, 6, 3, 3, 6, 4, 4, 3, 4, 4], 'd': [4, 3, 4, 3, 3], 'r': [176]}",14.02,86.57
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 3, 3, 7, 7, 3, 5, 5, 7, 3, 7, 3, 5, 7, 7], 'e': [4, 4, 3, 3, 4, 3, 3, 4, 6, 4, 4, 6, 3, 3, 6, 4, 4, 3, 4, 4], 'd': [4, 3, 4, 3, 3], 'r': [192]}",14.34,96.34
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 3, 3, 7, 7, 3, 5, 5, 7, 3, 7, 3, 5, 7, 7], 'e': [4, 4, 3, 3, 4, 3, 3, 4, 6, 4, 4, 6, 3, 3, 6, 4, 4, 3, 4, 4], 'd': [4, 3, 4, 3, 3], 'r': [208]}",14.11,101.3
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 3, 3, 7, 7, 3, 5, 5, 7, 3, 7, 3, 5, 7, 7], 'e': [4, 4, 3, 3, 4, 3, 3, 4, 6, 4, 4, 6, 3, 3, 6, 4, 4, 3, 4, 4], 'd': [4, 3, 4, 3, 3], 'r': [224]}",17.26,110.67
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 5, 5, 3, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 5], 'e': [3, 4, 6, 3, 6, 6, 6, 6, 6, 3, 6, 6, 6, 4, 6, 6, 3, 4, 4, 4], 'd': [2, 2, 3, 3, 3], 'r': [160]}",12.46,64.08
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 5, 5, 3, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 5], 'e': [3, 4, 6, 3, 6, 6, 6, 6, 6, 3, 6, 6, 6, 4, 6, 6, 3, 4, 4, 4], 'd': [2, 2, 3, 3, 3], 'r': [176]}",12.25,71.19
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 5, 5, 3, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 5], 'e': [3, 4, 6, 3, 6, 6, 6, 6, 6, 3, 6, 6, 6, 4, 6, 6, 3, 4, 4, 4], 'd': [2, 2, 3, 3, 3], 'r': [192]}",11.85,72.44
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 5, 5, 3, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 5], 'e': [3, 4, 6, 3, 6, 6, 6, 6, 6, 3, 6, 6, 6, 4, 6, 6, 3, 4, 4, 4], 'd': [2, 2, 3, 3, 3], 'r': [208]}",13.01,85.23
"{'wid': None, 'ks': [5, 7, 5, 3, 3, 5, 5, 3, 7, 3, 7, 7, 7, 5, 3, 3, 5, 7, 7, 5], 'e': [3, 4, 6, 3, 6, 6, 6, 6, 6, 3, 6, 6, 6, 4, 6, 6, 3, 4, 4, 4], 'd': [2, 2, 3, 3, 3], 'r': [224]}",12.66,88.77
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 3, 7, 3, 7, 7, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7], 'e': [6, 6, 3, 4, 4, 4, 4, 3, 4, 6, 3, 3, 6, 3, 3, 4, 3, 4, 6, 6], 'd': [2, 4, 3, 3, 4], 'r': [160]}",15.9,82.37
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 3, 7, 3, 7, 7, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7], 'e': [6, 6, 3, 4, 4, 4, 4, 3, 4, 6, 3, 3, 6, 3, 3, 4, 3, 4, 6, 6], 'd': [2, 4, 3, 3, 4], 'r': [176]}",17.55,106.02
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 3, 7, 3, 7, 7, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7], 'e': [6, 6, 3, 4, 4, 4, 4, 3, 4, 6, 3, 3, 6, 3, 3, 4, 3, 4, 6, 6], 'd': [2, 4, 3, 3, 4], 'r': [192]}",14.99,104.33
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 3, 7, 3, 7, 7, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7], 'e': [6, 6, 3, 4, 4, 4, 4, 3, 4, 6, 3, 3, 6, 3, 3, 4, 3, 4, 6, 6], 'd': [2, 4, 3, 3, 4], 'r': [208]}",14.86,106.46
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 3, 7, 3, 7, 7, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7], 'e': [6, 6, 3, 4, 4, 4, 4, 3, 4, 6, 3, 3, 6, 3, 3, 4, 3, 4, 6, 6], 'd': [2, 4, 3, 3, 4], 'r': [224]}",17.06,126.19
"{'wid': None, 'ks': [3, 3, 3, 3, 3, 3, 7, 5, 3, 5, 7, 5, 7, 7, 7, 7, 5, 7, 3, 7], 'e': [4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 6, 3, 6, 6, 3, 4, 4, 3, 6, 3], 'd': [3, 2, 4, 3, 3], 'r': [160]}",14.68,89.09
"{'wid': None, 'ks': [3, 3, 3, 3, 3, 3, 7, 5, 3, 5, 7, 5, 7, 7, 7, 7, 5, 7, 3, 7], 'e': [4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 6, 3, 6, 6, 3, 4, 4, 3, 6, 3], 'd': [3, 2, 4, 3, 3], 'r': [176]}",13.98,118.05
"{'wid': None, 'ks': [3, 3, 3, 3, 3, 3, 7, 5, 3, 5, 7, 5, 7, 7, 7, 7, 5, 7, 3, 7], 'e': [4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 6, 3, 6, 6, 3, 4, 4, 3, 6, 3], 'd': [3, 2, 4, 3, 3], 'r': [192]}",13.19,96.01
"{'wid': None, 'ks': [3, 3, 3, 3, 3, 3, 7, 5, 3, 5, 7, 5, 7, 7, 7, 7, 5, 7, 3, 7], 'e': [4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 6, 3, 6, 6, 3, 4, 4, 3, 6, 3], 'd': [3, 2, 4, 3, 3], 'r': [208]}",14.82,98.3
"{'wid': None, 'ks': [3, 3, 3, 3, 3, 3, 7, 5, 3, 5, 7, 5, 7, 7, 7, 7, 5, 7, 3, 7], 'e': [4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 6, 3, 6, 6, 3, 4, 4, 3, 6, 3], 'd': [3, 2, 4, 3, 3], 'r': [224]}",14.69,98.65
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 3, 5, 5, 5, 3, 7, 5, 7, 3, 3, 3, 5, 7, 5], 'e': [3, 3, 3, 3, 4, 3, 3, 4, 6, 3, 4, 4, 3, 6, 4, 6, 4, 4, 4, 3], 'd': [2, 4, 3, 3, 4], 'r': [160]}",15.31,71.72
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 3, 5, 5, 5, 3, 7, 5, 7, 3, 3, 3, 5, 7, 5], 'e': [3, 3, 3, 3, 4, 3, 3, 4, 6, 3, 4, 4, 3, 6, 4, 6, 4, 4, 4, 3], 'd': [2, 4, 3, 3, 4], 'r': [176]}",18.89,111.39
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 3, 5, 5, 5, 3, 7, 5, 7, 3, 3, 3, 5, 7, 5], 'e': [3, 3, 3, 3, 4, 3, 3, 4, 6, 3, 4, 4, 3, 6, 4, 6, 4, 4, 4, 3], 'd': [2, 4, 3, 3, 4], 'r': [192]}",15.71,97.58
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 3, 5, 5, 5, 3, 7, 5, 7, 3, 3, 3, 5, 7, 5], 'e': [3, 3, 3, 3, 4, 3, 3, 4, 6, 3, 4, 4, 3, 6, 4, 6, 4, 4, 4, 3], 'd': [2, 4, 3, 3, 4], 'r': [208]}",18.93,101.06
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 3, 5, 5, 5, 3, 7, 5, 7, 3, 3, 3, 5, 7, 5], 'e': [3, 3, 3, 3, 4, 3, 3, 4, 6, 3, 4, 4, 3, 6, 4, 6, 4, 4, 4, 3], 'd': [2, 4, 3, 3, 4], 'r': [224]}",15.62,90.37
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 7, 5, 5, 7, 7, 5, 5, 7, 5, 5, 7, 7, 3, 5, 3], 'e': [4, 4, 4, 6, 3, 3, 3, 4, 3, 4, 3, 6, 4, 6, 4, 4, 3, 6, 4, 3], 'd': [3, 2, 2, 3, 2], 'r': [160]}",10.58,62.96
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 7, 5, 5, 7, 7, 5, 5, 7, 5, 5, 7, 7, 3, 5, 3], 'e': [4, 4, 4, 6, 3, 3, 3, 4, 3, 4, 3, 6, 4, 6, 4, 4, 3, 6, 4, 3], 'd': [3, 2, 2, 3, 2], 'r': [176]}",12.13,72.08
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 7, 5, 5, 7, 7, 5, 5, 7, 5, 5, 7, 7, 3, 5, 3], 'e': [4, 4, 4, 6, 3, 3, 3, 4, 3, 4, 3, 6, 4, 6, 4, 4, 3, 6, 4, 3], 'd': [3, 2, 2, 3, 2], 'r': [192]}",11.91,67.54
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 7, 5, 5, 7, 7, 5, 5, 7, 5, 5, 7, 7, 3, 5, 3], 'e': [4, 4, 4, 6, 3, 3, 3, 4, 3, 4, 3, 6, 4, 6, 4, 4, 3, 6, 4, 3], 'd': [3, 2, 2, 3, 2], 'r': [208]}",12.61,75.98
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 7, 5, 5, 7, 7, 5, 5, 7, 5, 5, 7, 7, 3, 5, 3], 'e': [4, 4, 4, 6, 3, 3, 3, 4, 3, 4, 3, 6, 4, 6, 4, 4, 3, 6, 4, 3], 'd': [3, 2, 2, 3, 2], 'r': [224]}",11.46,69.4
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 7, 5, 7, 7, 3, 5, 7, 7, 5, 7, 7, 3, 3, 5, 5], 'e': [4, 4, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 6, 3, 3, 4], 'd': [2, 4, 3, 2, 2], 'r': [160]}",11.91,56.56
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 7, 5, 7, 7, 3, 5, 7, 7, 5, 7, 7, 3, 3, 5, 5], 'e': [4, 4, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 6, 3, 3, 4], 'd': [2, 4, 3, 2, 2], 'r': [176]}",12.02,70.81
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 7, 5, 7, 7, 3, 5, 7, 7, 5, 7, 7, 3, 3, 5, 5], 'e': [4, 4, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 6, 3, 3, 4], 'd': [2, 4, 3, 2, 2], 'r': [192]}",12.33,77.92
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 7, 5, 7, 7, 3, 5, 7, 7, 5, 7, 7, 3, 3, 5, 5], 'e': [4, 4, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 6, 3, 3, 4], 'd': [2, 4, 3, 2, 2], 'r': [208]}",14.28,78.96
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 7, 5, 7, 7, 3, 5, 7, 7, 5, 7, 7, 3, 3, 5, 5], 'e': [4, 4, 3, 6, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 6, 3, 3, 4], 'd': [2, 4, 3, 2, 2], 'r': [224]}",14.39,81.87
"{'wid': None, 'ks': [7, 7, 3, 3, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 7, 7, 3, 5, 3, 5], 'e': [6, 4, 6, 6, 4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 4, 3, 6, 4, 3, 6], 'd': [3, 3, 4, 4, 3], 'r': [160]}",15.92,92.0
"{'wid': None, 'ks': [7, 7, 3, 3, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 7, 7, 3, 5, 3, 5], 'e': [6, 4, 6, 6, 4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 4, 3, 6, 4, 3, 6], 'd': [3, 3, 4, 4, 3], 'r': [176]}",16.39,91.82
"{'wid': None, 'ks': [7, 7, 3, 3, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 7, 7, 3, 5, 3, 5], 'e': [6, 4, 6, 6, 4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 4, 3, 6, 4, 3, 6], 'd': [3, 3, 4, 4, 3], 'r': [192]}",18.53,112.57
"{'wid': None, 'ks': [7, 7, 3, 3, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 7, 7, 3, 5, 3, 5], 'e': [6, 4, 6, 6, 4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 4, 3, 6, 4, 3, 6], 'd': [3, 3, 4, 4, 3], 'r': [208]}",15.05,112.73
"{'wid': None, 'ks': [7, 7, 3, 3, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 7, 7, 3, 5, 3, 5], 'e': [6, 4, 6, 6, 4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 4, 3, 6, 4, 3, 6], 'd': [3, 3, 4, 4, 3], 'r': [224]}",16.85,102.17
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 7, 5, 7, 5, 5, 5, 5, 3, 7, 7, 5, 3, 3, 7, 3], 'e': [3, 3, 6, 6, 6, 3, 4, 4, 4, 6, 4, 3, 3, 3, 4, 3, 3, 4, 3, 4], 'd': [4, 4, 3, 4, 3], 'r': [160]}",16.08,91.46
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 7, 5, 7, 5, 5, 5, 5, 3, 7, 7, 5, 3, 3, 7, 3], 'e': [3, 3, 6, 6, 6, 3, 4, 4, 4, 6, 4, 3, 3, 3, 4, 3, 3, 4, 3, 4], 'd': [4, 4, 3, 4, 3], 'r': [176]}",16.57,96.76
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 7, 5, 7, 5, 5, 5, 5, 3, 7, 7, 5, 3, 3, 7, 3], 'e': [3, 3, 6, 6, 6, 3, 4, 4, 4, 6, 4, 3, 3, 3, 4, 3, 3, 4, 3, 4], 'd': [4, 4, 3, 4, 3], 'r': [192]}",16.08,100.82
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 7, 5, 7, 5, 5, 5, 5, 3, 7, 7, 5, 3, 3, 7, 3], 'e': [3, 3, 6, 6, 6, 3, 4, 4, 4, 6, 4, 3, 3, 3, 4, 3, 3, 4, 3, 4], 'd': [4, 4, 3, 4, 3], 'r': [208]}",16.53,104.15
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 7, 5, 7, 5, 5, 5, 5, 3, 7, 7, 5, 3, 3, 7, 3], 'e': [3, 3, 6, 6, 6, 3, 4, 4, 4, 6, 4, 3, 3, 3, 4, 3, 3, 4, 3, 4], 'd': [4, 4, 3, 4, 3], 'r': [224]}",20.68,111.54
"{'wid': None, 'ks': [5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 5, 3, 5, 3, 7, 3, 3], 'e': [4, 6, 6, 6, 3, 4, 3, 6, 4, 6, 4, 4, 6, 4, 6, 4, 4, 6, 3, 6], 'd': [3, 2, 4, 2, 2], 'r': [160]}",12.83,71.18
"{'wid': None, 'ks': [5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 5, 3, 5, 3, 7, 3, 3], 'e': [4, 6, 6, 6, 3, 4, 3, 6, 4, 6, 4, 4, 6, 4, 6, 4, 4, 6, 3, 6], 'd': [3, 2, 4, 2, 2], 'r': [176]}",12.51,79.09
"{'wid': None, 'ks': [5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 5, 3, 5, 3, 7, 3, 3], 'e': [4, 6, 6, 6, 3, 4, 3, 6, 4, 6, 4, 4, 6, 4, 6, 4, 4, 6, 3, 6], 'd': [3, 2, 4, 2, 2], 'r': [192]}",12.3,84.68
"{'wid': None, 'ks': [5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 5, 3, 5, 3, 7, 3, 3], 'e': [4, 6, 6, 6, 3, 4, 3, 6, 4, 6, 4, 4, 6, 4, 6, 4, 4, 6, 3, 6], 'd': [3, 2, 4, 2, 2], 'r': [208]}",12.87,74.22
"{'wid': None, 'ks': [5, 5, 3, 7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 5, 3, 5, 3, 7, 3, 3], 'e': [4, 6, 6, 6, 3, 4, 3, 6, 4, 6, 4, 4, 6, 4, 6, 4, 4, 6, 3, 6], 'd': [3, 2, 4, 2, 2], 'r': [224]}",11.77,88.03
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 7, 7, 3, 3, 7, 3, 5, 5, 3, 7, 5, 5, 7, 5, 5], 'e': [4, 3, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 3, 3, 6, 4, 6, 3, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [160]}",16.83,94.62
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 7, 7, 3, 3, 7, 3, 5, 5, 3, 7, 5, 5, 7, 5, 5], 'e': [4, 3, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 3, 3, 6, 4, 6, 3, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [176]}",18.15,103.74
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 7, 7, 3, 3, 7, 3, 5, 5, 3, 7, 5, 5, 7, 5, 5], 'e': [4, 3, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 3, 3, 6, 4, 6, 3, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [192]}",19.33,107.62
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 7, 7, 3, 3, 7, 3, 5, 5, 3, 7, 5, 5, 7, 5, 5], 'e': [4, 3, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 3, 3, 6, 4, 6, 3, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [208]}",18.21,117.2
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 7, 7, 3, 3, 7, 3, 5, 5, 3, 7, 5, 5, 7, 5, 5], 'e': [4, 3, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 3, 3, 6, 4, 6, 3, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [224]}",19.08,123.77
"{'wid': None, 'ks': [3, 7, 3, 5, 7, 3, 7, 3, 3, 3, 5, 7, 3, 3, 5, 5, 3, 7, 3, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 4, 3, 6, 3, 3, 6, 3, 3, 4, 4, 6, 6, 4], 'd': [3, 3, 3, 3, 4], 'r': [160]}",15.45,75.78
"{'wid': None, 'ks': [3, 7, 3, 5, 7, 3, 7, 3, 3, 3, 5, 7, 3, 3, 5, 5, 3, 7, 3, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 4, 3, 6, 3, 3, 6, 3, 3, 4, 4, 6, 6, 4], 'd': [3, 3, 3, 3, 4], 'r': [176]}",15.1,98.93
"{'wid': None, 'ks': [3, 7, 3, 5, 7, 3, 7, 3, 3, 3, 5, 7, 3, 3, 5, 5, 3, 7, 3, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 4, 3, 6, 3, 3, 6, 3, 3, 4, 4, 6, 6, 4], 'd': [3, 3, 3, 3, 4], 'r': [192]}",15.22,98.11
"{'wid': None, 'ks': [3, 7, 3, 5, 7, 3, 7, 3, 3, 3, 5, 7, 3, 3, 5, 5, 3, 7, 3, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 4, 3, 6, 3, 3, 6, 3, 3, 4, 4, 6, 6, 4], 'd': [3, 3, 3, 3, 4], 'r': [208]}",15.86,108.64
"{'wid': None, 'ks': [3, 7, 3, 5, 7, 3, 7, 3, 3, 3, 5, 7, 3, 3, 5, 5, 3, 7, 3, 7], 'e': [3, 4, 3, 6, 3, 6, 6, 4, 3, 6, 3, 3, 6, 3, 3, 4, 4, 6, 6, 4], 'd': [3, 3, 3, 3, 4], 'r': [224]}",14.09,99.61
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 5, 5, 7, 7, 5, 5, 3, 5, 3, 7, 3, 7, 7, 3, 5], 'e': [6, 3, 4, 4, 3, 6, 6, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 3, 6, 3], 'd': [3, 2, 3, 3, 2], 'r': [160]}",13.02,77.05
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 5, 5, 7, 7, 5, 5, 3, 5, 3, 7, 3, 7, 7, 3, 5], 'e': [6, 3, 4, 4, 3, 6, 6, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 3, 6, 3], 'd': [3, 2, 3, 3, 2], 'r': [176]}",13.65,77.13
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 5, 5, 7, 7, 5, 5, 3, 5, 3, 7, 3, 7, 7, 3, 5], 'e': [6, 3, 4, 4, 3, 6, 6, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 3, 6, 3], 'd': [3, 2, 3, 3, 2], 'r': [192]}",12.16,76.93
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 5, 5, 7, 7, 5, 5, 3, 5, 3, 7, 3, 7, 7, 3, 5], 'e': [6, 3, 4, 4, 3, 6, 6, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 3, 6, 3], 'd': [3, 2, 3, 3, 2], 'r': [208]}",12.24,87.35
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 5, 5, 7, 7, 5, 5, 3, 5, 3, 7, 3, 7, 7, 3, 5], 'e': [6, 3, 4, 4, 3, 6, 6, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 3, 6, 3], 'd': [3, 2, 3, 3, 2], 'r': [224]}",11.49,88.91
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 7, 7, 5, 3, 7, 5, 5, 7, 3, 3, 7, 3, 7, 7, 5], 'e': [3, 4, 3, 6, 6, 4, 3, 6, 4, 4, 6, 6, 6, 3, 3, 4, 4, 6, 3, 4], 'd': [3, 4, 2, 3, 3], 'r': [160]}",13.79,69.41
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 7, 7, 5, 3, 7, 5, 5, 7, 3, 3, 7, 3, 7, 7, 5], 'e': [3, 4, 3, 6, 6, 4, 3, 6, 4, 4, 6, 6, 6, 3, 3, 4, 4, 6, 3, 4], 'd': [3, 4, 2, 3, 3], 'r': [176]}",18.09,86.59
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 7, 7, 5, 3, 7, 5, 5, 7, 3, 3, 7, 3, 7, 7, 5], 'e': [3, 4, 3, 6, 6, 4, 3, 6, 4, 4, 6, 6, 6, 3, 3, 4, 4, 6, 3, 4], 'd': [3, 4, 2, 3, 3], 'r': [192]}",17.08,87.68
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 7, 7, 5, 3, 7, 5, 5, 7, 3, 3, 7, 3, 7, 7, 5], 'e': [3, 4, 3, 6, 6, 4, 3, 6, 4, 4, 6, 6, 6, 3, 3, 4, 4, 6, 3, 4], 'd': [3, 4, 2, 3, 3], 'r': [208]}",13.82,89.33
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 7, 7, 5, 3, 7, 5, 5, 7, 3, 3, 7, 3, 7, 7, 5], 'e': [3, 4, 3, 6, 6, 4, 3, 6, 4, 4, 6, 6, 6, 3, 3, 4, 4, 6, 3, 4], 'd': [3, 4, 2, 3, 3], 'r': [224]}",16.98,92.08
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 3, 3, 7, 3, 7, 5, 5, 5, 3, 7], 'e': [3, 4, 4, 3, 6, 3, 6, 3, 6, 6, 3, 6, 6, 6, 6, 3, 4, 4, 6, 3], 'd': [2, 3, 2, 3, 2], 'r': [160]}",11.14,65.25
